2024-02-03 20:40:30.566,0.17950000,CHESSUSDT
2024-02-03 20:40:30.570,0.01651000,CELRUSDT
2024-02-03 20:40:30.581,12.73400000,ICPUSDT
2024-02-03 20:40:30.595,0.00002822,FLOKIUSDT
2024-02-03 20:40:30.643,2304.55000000,ETHUSDT
2024-02-03 20:40:30.710,26.44000000,AUCTIONUSDT
2024-02-03 20:40:30.774,0.00524700,KEYUSDT
2024-02-03 20:40:30.886,0.04862000,TRUUSDT
2024-02-03 20:40:30.917,17.69400000,LINKUSDT
2024-02-03 20:40:30.944,23.90000000,NMRUSDT
2024-02-03 20:40:30.988,43093.92000000,BTCUSDT
2024-02-03 20:40:31.027,0.51920000,XRPUSDT
2024-02-03 20:40:31.027,0.14380000,OMUSDT
2024-02-03 20:40:31.027,2.71600000,DYDXUSDT
2024-02-03 20:40:31.028,0.02866000,VETUSDT
2024-02-03 20:40:31.027,2.85100000,NEARUSDT
2024-02-03 20:40:31.027,4.80100000,RNDRUSDT
2024-02-03 20:40:31.027,0.70580000,MAVUSDT
2024-02-03 20:40:31.202,0.14810000,PNTUSDT
2024-02-03 20:40:31.242,6.89500000,DOTUSDT
2024-02-03 20:40:31.298,164.30000000,XMRUSDT
2024-02-03 20:40:31.444,0.00225700,TROYUSDT
2024-02-03 20:40:31.479,0.56710000,JUPUSDT
2024-02-03 20:40:31.532,1.00050000,USDCUSDT
2024-02-03 20:40:31.534,0.00833000,IOSTUSDT
2024-02-03 20:40:31.639,0.00011022,LUNCUSDT
2024-02-03 20:40:31.653,0.42490000,OCEANUSDT
2024-02-03 20:40:31.664,0.02617273,USTCUSDT
2024-02-03 20:40:31.692,0.06161000,VIBUSDT
2024-02-03 20:40:31.697,0.07312000,SKLUSDT
2024-02-03 20:40:31.705,98.14000000,SOLUSDT
2024-02-03 20:40:31.724,0.21700000,STEEMUSDT
2024-02-03 20:40:31.725,0.05662000,COTIUSDT
2024-02-03 20:40:31.741,0.02563000,TUSDT
2024-02-03 20:40:31.750,0.28390000,RDNTUSDT
2024-02-03 20:40:31.832,1.44880000,SUIUSDT
2024-02-03 20:40:31.831,3.01800000,CVXUSDT
2024-02-03 20:40:31.831,1.21000000,MINAUSDT
2024-02-03 20:40:31.833,0.05683000,ARPAUSDT
2024-02-03 20:40:31.879,36.13000000,AVAXUSDT
2024-02-03 20:40:32.027,0.32885000,ALTUSDT
2024-02-03 20:40:32.027,0.99960000,FDUSDUSDT
2024-02-03 20:40:32.027,0.11814000,ROSEUSDT
2024-02-03 20:40:32.027,0.62390000,SEIUSDT
2024-02-03 20:40:32.027,0.20830000,CFXUSDT
2024-02-03 20:40:32.027,68.54000000,LTCUSDT
2024-02-03 20:40:32.027,11.22000000,NEOUSDT
2024-02-03 20:40:32.027,1.09700000,ALICEUSDT
2024-02-03 20:40:32.028,0.01283000,TLMUSDT
2024-02-03 20:40:32.028,0.00689100,STMXUSDT
2024-02-03 20:40:32.053,33.15000000,INJUSDT
2024-02-03 20:40:32.092,0.86300000,STRAXUSDT
2024-02-03 20:40:32.178,1.88600000,GALUSDT
2024-02-03 20:40:32.265,6.75800000,PROMUSDT
2024-02-03 20:40:32.329,1.17761000,AIUSDT
2024-02-03 20:40:32.529,0.00439900,CKBUSDT
2024-02-03 20:40:32.600,0.02191000,GALAUSDT
2024-02-03 20:40:32.693,0.81570000,XAIUSDT
2024-02-03 20:40:32.740,2.33300000,WLDUSDT
2024-02-03 20:40:32.767,0.04202000,TFUELUSDT
2024-02-03 20:40:32.775,0.08483000,LOOMUSDT
2024-02-03 20:40:32.860,0.78970000,MATICUSDT
2024-02-03 20:40:32.885,7.16000000,AXSUSDT
2024-02-03 20:40:32.916,2.94200000,PENDLEUSDT
2024-02-03 20:40:32.918,2.23900000,MULTIUSDT
2024-02-03 20:40:32.935,1.83060000,FTTUSDT
2024-02-03 20:40:32.970,300.20000000,BNBUSDT
2024-02-03 20:40:32.973,10.12000000,BTCUPUSDT
2024-02-03 20:40:32.991,0.98780000,TUSDUSDT
2024-02-03 20:40:32.993,4.42100000,UMAUSDT
2024-02-03 20:40:33.001,2304.55000000,ETHUSDT
2024-02-03 20:40:33.027,0.10460000,CHZUSDT
2024-02-03 20:40:33.027,12.73400000,ICPUSDT
2024-02-03 20:40:33.060,43093.92000000,BTCUSDT
2024-02-03 20:40:33.083,0.28410000,MBOXUSDT
2024-02-03 20:40:33.137,0.00044070,1000SATSUSDT
2024-02-03 20:40:33.169,26.44000000,AUCTIONUSDT
2024-02-03 20:40:33.226,0.11104000,DARUSDT
2024-02-03 20:40:33.293,2.93920000,MANTAUSDT
2024-02-03 20:40:33.363,6.89500000,DOTUSDT
2024-02-03 20:40:33.423,0.11724000,TRXUSDT
2024-02-03 20:40:33.599,0.58030000,BLURUSDT
2024-02-03 20:40:33.614,0.65050000,LUNAUSDT
2024-02-03 20:40:33.637,0.01650000,CELRUSDT
2024-02-03 20:40:33.682,0.47000000,JOEUSDT
2024-02-03 20:40:33.711,29.48000000,SSVUSDT
2024-02-03 20:40:33.747,17.58000000,ENSUSDT
2024-02-03 20:40:33.788,0.00009330,WINUSDT
2024-02-03 20:40:33.817,0.52058000,NFPUSDT
2024-02-03 20:40:33.892,0.02865000,VETUSDT
2024-02-03 20:40:33.896,1.07860000,EURUSDT
2024-02-03 20:40:33.999,0.05390000,MDTUSDT
2024-02-03 20:40:34.027,0.51920000,XRPUSDT
2024-02-03 20:40:34.027,17.69400000,LINKUSDT
2024-02-03 20:40:34.027,0.00225700,TROYUSDT
2024-02-03 20:40:34.027,4.80200000,RNDRUSDT
2024-02-03 20:40:34.027,23.88000000,NMRUSDT
2024-02-03 20:40:34.028,0.00011024,LUNCUSDT
2024-02-03 20:40:34.076,0.56700000,JUPUSDT
2024-02-03 20:40:34.139,0.99960000,FDUSDUSDT
2024-02-03 20:40:34.139,0.09890000,VGXUSDT
2024-02-03 20:40:34.284,5.12300000,FILUSDT
2024-02-03 20:40:34.414,1.00050000,USDCUSDT
2024-02-03 20:40:34.554,0.14400000,OMUSDT
2024-02-03 20:40:34.576,1.44880000,SUIUSDT
2024-02-03 20:40:34.576,0.51690000,ADAUSDT
2024-02-03 20:40:34.577,18.10900000,TIAUSDT
2024-02-03 20:40:34.587,1.33600000,MAGICUSDT
2024-02-03 20:40:34.693,55.59900000,ORDIUSDT
2024-02-03 20:40:34.784,1.81800000,BANDUSDT
2024-02-03 20:40:34.815,2.85000000,NEARUSDT
2024-02-03 20:40:34.816,9.14800000,ATOMUSDT
2024-02-03 20:40:34.818,2.98700000,OPUSDT
2024-02-03 20:40:35.027,98.14000000,SOLUSDT
2024-02-03 20:40:35.028,0.86300000,STRAXUSDT
2024-02-03 20:40:35.027,0.02618653,USTCUSDT
2024-02-03 20:40:35.027,0.98770000,TUSDUSDT
2024-02-03 20:40:35.027,68.54000000,LTCUSDT
2024-02-03 20:40:35.028,0.70570000,MAVUSDT
2024-02-03 20:40:35.034,0.17960000,CHESSUSDT
2024-02-03 20:40:35.057,33.16000000,INJUSDT
2024-02-03 20:40:35.161,0.28870000,DUSKUSDT
2024-02-03 20:40:35.219,2.33300000,WLDUSDT
2024-02-03 20:40:35.283,300.30000000,BNBUSDT
2024-02-03 20:40:35.412,43095.44000000,BTCUSDT
2024-02-03 20:40:35.497,0.00545500,JASMYUSDT
2024-02-03 20:40:35.505,0.01852000,ACHUSDT
2024-02-03 20:40:35.516,6.89600000,DOTUSDT
2024-02-03 20:40:35.527,2.24000000,MULTIUSDT
2024-02-03 20:40:35.528,1.40400000,APEUSDT
2024-02-03 20:40:35.573,0.31250000,HFTUSDT
2024-02-03 20:40:35.577,1.20970000,MINAUSDT
2024-02-03 20:40:35.591,1.88600000,GALUSDT
2024-02-03 20:40:35.646,0.65900000,COMBOUSDT
2024-02-03 20:40:35.738,7181.00000000,YFIUSDT
2024-02-03 20:40:35.782,12.73400000,ICPUSDT
2024-02-03 20:40:36.028,0.32895000,ALTUSDT
2024-02-03 20:40:36.027,2304.58000000,ETHUSDT
2024-02-03 20:40:36.028,36.14000000,AVAXUSDT
2024-02-03 20:40:36.028,26.45000000,AUCTIONUSDT
2024-02-03 20:40:36.028,0.65010000,LUNAUSDT
2024-02-03 20:40:36.028,0.05390000,MDTUSDT
2024-02-03 20:40:36.028,0.20830000,CFXUSDT
2024-02-03 20:40:36.028,0.78990000,MATICUSDT
2024-02-03 20:40:36.028,11.22000000,NEOUSDT
2024-02-03 20:40:36.028,0.81540000,XAIUSDT
2024-02-03 20:40:36.087,0.51910000,XRPUSDT
2024-02-03 20:40:36.092,0.02449000,ANKRUSDT
2024-02-03 20:40:36.227,0.99960000,FDUSDUSDT
2024-02-03 20:40:36.239,0.23210000,LRCUSDT
2024-02-03 20:40:36.346,0.42490000,OCEANUSDT
2024-02-03 20:40:36.387,0.02925000,VIDTUSDT
2024-02-03 20:40:36.444,0.00100100,DENTUSDT
2024-02-03 20:40:36.462,2.93820000,MANTAUSDT
2024-02-03 20:40:36.575,0.00001041,BONKUSDT
2024-02-03 20:40:36.704,3.26300000,API3USDT
2024-02-03 20:40:36.705,54.31000000,EGLDUSDT
2024-02-03 20:40:36.705,0.48290000,CRVUSDT
2024-02-03 20:40:36.707,0.28390000,MBOXUSDT
2024-02-03 20:40:36.709,0.00044070,1000SATSUSDT
2024-02-03 20:40:36.708,23.87000000,NMRUSDT
2024-02-03 20:40:36.711,4.80200000,RNDRUSDT
2024-02-03 20:40:36.712,0.00000092,PEPEUSDT
2024-02-03 20:40:36.712,0.56710000,JUPUSDT
2024-02-03 20:40:36.714,5.38800000,GNSUSDT
2024-02-03 20:40:36.714,0.00000081,BTTCUSDT
2024-02-03 20:40:36.715,1.07850000,EURUSDT
2024-02-03 20:40:36.717,0.47660000,PYTHUSDT
2024-02-03 20:40:36.717,4.42100000,UMAUSDT
2024-02-03 20:40:36.719,0.00737000,SUNUSDT
2024-02-03 20:40:36.738,0.00011024,LUNCUSDT
2024-02-03 20:40:36.822,0.10464000,CHZUSDT
2024-02-03 20:40:36.831,2371.15000000,WBETHUSDT
2024-02-03 20:40:36.925,1.44880000,SUIUSDT
2024-02-03 20:40:37.028,1.00040000,USDCUSDT
2024-02-03 20:40:37.028,0.11724000,TRXUSDT
2024-02-03 20:40:37.028,1.33600000,MAGICUSDT
2024-02-03 20:40:37.028,55.59900000,ORDIUSDT
2024-02-03 20:40:37.028,1.83520000,FTTUSDT
2024-02-03 20:40:37.290,0.70300000,VICUSDT
2024-02-03 20:40:37.367,17.69600000,LINKUSDT
2024-02-03 20:40:37.372,0.09070000,BSWUSDT
2024-02-03 20:40:37.377,0.74950000,POLSUSDT
2024-02-03 20:40:37.393,0.56740000,FETUSDT
2024-02-03 20:40:37.442,2.33300000,WLDUSDT
2024-02-03 20:40:37.550,2.94210000,PENDLEUSDT
2024-02-03 20:40:37.577,0.14398000,OMUSDT
2024-02-03 20:40:37.703,43095.45000000,BTCUSDT
2024-02-03 20:40:38.028,98.14000000,SOLUSDT
2024-02-03 20:40:38.028,5.12500000,FILUSDT
2024-02-03 20:40:38.028,6.89700000,DOTUSDT
2024-02-03 20:40:38.028,33.15000000,INJUSDT
2024-02-03 20:40:38.028,2.24200000,MULTIUSDT
2024-02-03 20:40:38.028,0.02618058,USTCUSDT
2024-02-03 20:40:38.028,0.70570000,MAVUSDT
2024-02-03 20:40:38.028,300.20000000,BNBUSDT
2024-02-03 20:40:38.081,0.18200000,VOXELUSDT
2024-02-03 20:40:38.089,11.21000000,NEOUSDT
2024-02-03 20:40:38.127,0.05388000,MDTUSDT
2024-02-03 20:40:38.146,2304.58000000,ETHUSDT
2024-02-03 20:40:38.156,12.73400000,ICPUSDT
2024-02-03 20:40:38.187,0.51900000,XRPUSDT
2024-02-03 20:40:38.190,0.00545700,JASMYUSDT
2024-02-03 20:40:38.421,114.27000000,TRBUSDT
2024-02-03 20:40:38.580,68.54000000,LTCUSDT
2024-02-03 20:40:38.779,5.72300000,GASUSDT
2024-02-03 20:40:38.807,54.33000000,EGLDUSDT
2024-02-03 20:40:38.898,0.08500000,ATAUSDT
2024-02-03 20:40:38.914,1.57600000,FIROUSDT
2024-02-03 20:40:39.028,0.00001040,BONKUSDT
2024-02-03 20:40:39.028,0.32897000,ALTUSDT
2024-02-03 20:40:39.028,2.93686000,MANTAUSDT
2024-02-03 20:40:39.028,0.64990000,LUNAUSDT
2024-02-03 20:40:39.028,2.84900000,NEARUSDT
2024-02-03 20:40:39.028,0.99960000,FDUSDUSDT
2024-02-03 20:40:39.052,4.80500000,RNDRUSDT
2024-02-03 20:40:39.121,0.11114000,DARUSDT
2024-02-03 20:40:39.124,3.05800000,CITYUSDT
2024-02-03 20:40:39.129,0.47640000,PYTHUSDT
2024-02-03 20:40:39.225,0.00011032,LUNCUSDT
2024-02-03 20:40:39.247,23.86000000,NMRUSDT
2024-02-03 20:40:39.281,0.52810000,ARKMUSDT
2024-02-03 20:40:39.463,0.28870000,DUSKUSDT
2024-02-03 20:40:39.556,1.33540000,MAGICUSDT
2024-02-03 20:40:39.709,0.31470000,MOBUSDT
2024-02-03 20:40:39.820,0.11724000,TRXUSDT
2024-02-03 20:40:39.821,43095.45000000,BTCUSDT
2024-02-03 20:40:39.879,1.17737000,AIUSDT
2024-02-03 20:40:39.894,1.00040000,USDCUSDT
2024-02-03 20:40:39.937,0.28370000,RDNTUSDT
2024-02-03 20:40:39.987,17.69400000,LINKUSDT
2024-02-03 20:40:40.028,5.38800000,GNSUSDT
2024-02-03 20:40:40.028,36.14000000,AVAXUSDT
2024-02-03 20:40:40.028,1.88600000,GALUSDT
2024-02-03 20:40:40.028,1.44850000,SUIUSDT
2024-02-03 20:40:40.028,0.78980000,MATICUSDT
2024-02-03 20:40:40.028,1.21010000,MINAUSDT
2024-02-03 20:40:40.028,0.56710000,JUPUSDT
2024-02-03 20:40:40.028,0.48290000,CRVUSDT
2024-02-03 20:40:40.028,0.81560000,XAIUSDT
2024-02-03 20:40:40.265,0.05384000,MDTUSDT
2024-02-03 20:40:40.361,9.14700000,ATOMUSDT
2024-02-03 20:40:40.822,0.52057000,NFPUSDT
2024-02-03 20:40:40.896,0.51690000,ADAUSDT
2024-02-03 20:40:40.988,2.33300000,WLDUSDT
2024-02-03 20:40:41.013,1.07860000,EURUSDT
2024-02-03 20:40:41.028,98.14000000,SOLUSDT
2024-02-03 20:40:41.028,114.26000000,TRBUSDT
2024-02-03 20:40:41.028,0.51900000,XRPUSDT
2024-02-03 20:40:41.028,0.18200000,VOXELUSDT
2024-02-03 20:40:41.028,2304.57000000,ETHUSDT
2024-02-03 20:40:41.028,0.70580000,MAVUSDT
2024-02-03 20:40:41.028,300.20000000,BNBUSDT
2024-02-03 20:40:41.028,12.73400000,ICPUSDT
2024-02-03 20:40:41.074,1.78190000,ARBUSDT
2024-02-03 20:40:41.170,2.93679000,MANTAUSDT
2024-02-03 20:40:41.204,2.59000000,BARUSDT
2024-02-03 20:40:41.363,0.35900000,FTMUSDT
2024-02-03 20:40:41.516,0.00011028,LUNCUSDT
2024-02-03 20:40:41.589,0.02616750,USTCUSDT
2024-02-03 20:40:41.616,0.64980000,LUNAUSDT
2024-02-03 20:40:41.841,0.00002822,FLOKIUSDT
2024-02-03 20:40:41.873,68.54000000,LTCUSDT
2024-02-03 20:40:41.967,8.57100000,ARUSDT
2024-02-03 20:40:42.008,2.16690000,IMXUSDT
2024-02-03 20:40:42.028,0.99960000,FDUSDUSDT
2024-02-03 20:40:42.028,4.80600000,RNDRUSDT
2024-02-03 20:40:42.028,43095.45000000,BTCUSDT
2024-02-03 20:40:42.028,2.94200000,PENDLEUSDT
2024-02-03 20:40:42.028,0.28390000,RDNTUSDT
2024-02-03 20:40:42.109,86.78000000,AAVEUSDT
2024-02-03 20:40:42.144,0.02262000,PONDUSDT
2024-02-03 20:40:42.228,17.69400000,LINKUSDT
2024-02-03 20:40:42.321,0.61335000,EDUUSDT
2024-02-03 20:40:42.368,0.00044060,1000SATSUSDT
2024-02-03 20:40:42.396,0.07311000,SKLUSDT
2024-02-03 20:40:42.472,18.10260000,TIAUSDT
2024-02-03 20:40:42.479,0.56710000,JUPUSDT
2024-02-03 20:40:42.483,1.33500000,MAGICUSDT
2024-02-03 20:40:42.524,7.95000000,ZENUSDT
2024-02-03 20:40:42.545,7181.00000000,YFIUSDT
2024-02-03 20:40:42.580,1.88700000,GALUSDT
2024-02-03 20:40:42.583,0.62390000,SEIUSDT
2024-02-03 20:40:42.586,0.32310000,BAKEUSDT
2024-02-03 20:40:42.590,0.07918000,DOGEUSDT
2024-02-03 20:40:42.707,0.34610000,BICOUSDT
2024-02-03 20:40:42.728,33.15000000,INJUSDT
2024-02-03 20:40:42.730,0.02191000,GALAUSDT
2024-02-03 20:40:42.759,0.02582000,PEOPLEUSDT
2024-02-03 20:40:42.793,1.17661000,AIUSDT
2024-02-03 20:40:42.816,0.00545800,JASMYUSDT
2024-02-03 20:40:42.847,55.62000000,ORDIUSDT
