Local time,open,high,low,close,volume
11.12.2015 00:00:00.000 GMT+0200,121.579,122.232,120.583,121.005,146345.1792
14.12.2015 00:00:00.000 GMT+0200,121.167,121.357,120.346,121.038,160664.2118
15.12.2015 00:00:00.000 GMT+0200,121.044,121.795,120.576,121.699,134687.7699
16.12.2015 00:00:00.000 GMT+0200,121.703,122.435,121.384,122.214,143993.1094
17.12.2015 00:00:00.000 GMT+0200,122.218,122.878,122.211,122.559,132824.411
18.12.2015 00:00:00.000 GMT+0200,122.558,123.57,121.06,121.18,166694.5812
21.12.2015 00:00:00.000 GMT+0200,121.265,121.507,120.845,121.204,116845.7804
22.12.2015 00:00:00.000 GMT+0200,121.209,121.312,120.726,121.078,98692.2707
23.12.2015 00:00:00.000 GMT+0200,121.079,121.142,120.817,120.925,69644.8004
24.12.2015 00:00:00.000 GMT+0200,120.92,121.009,120.252,120.494,62982.0304
25.12.2015 00:00:00.000 GMT+0200,120.447,120.448,120.063,120.328,7118.18
28.12.2015 00:00:00.000 GMT+0200,120.228,120.633,120.178,120.407,67283.8899
29.12.2015 00:00:00.000 GMT+0200,120.407,120.509,120.24,120.465,72699.9202
30.12.2015 00:00:00.000 GMT+0200,120.471,120.657,120.354,120.531,65101.9598
31.12.2015 00:00:00.000 GMT+0200,120.532,120.588,120.007,120.303,62187.0497
04.01.2016 00:00:00.000 GMT+0200,120.233,120.469,118.705,119.456,136994.1795
05.01.2016 00:00:00.000 GMT+0200,119.456,119.699,118.797,119.063,150001.5285
06.01.2016 00:00:00.000 GMT+0200,119.069,119.176,118.254,118.477,174784.7885
07.01.2016 00:00:00.000 GMT+0200,118.479,118.759,117.331,117.675,193797.7699
08.01.2016 00:00:00.000 GMT+0200,117.68,118.848,117.232,117.271,189641.1602
11.01.2016 00:00:00.000 GMT+0200,117.232,118.026,116.703,117.759,191253.6082
12.01.2016 00:00:00.000 GMT+0200,117.762,118.076,117.231,117.66,189014.34
13.01.2016 00:00:00.000 GMT+0200,117.659,118.382,117.644,117.693,179785.1594
14.01.2016 00:00:00.000 GMT+0200,117.693,118.281,117.297,118.059,206423.649
15.01.2016 00:00:00.000 GMT+0200,118.066,118.275,116.512,117.057,214655.5404
18.01.2016 00:00:00.000 GMT+0200,116.77,117.441,116.731,117.353,132874.0388
19.01.2016 00:00:00.000 GMT+0200,117.364,118.117,117.235,117.65,181492.6707
20.01.2016 00:00:00.000 GMT+0200,117.65,117.69,115.976,116.962,232398.0689
21.01.2016 00:00:00.000 GMT+0200,116.965,117.815,116.474,117.718,274777.7808
22.01.2016 00:00:00.000 GMT+0200,117.721,118.878,117.543,118.805,196817.9008
25.01.2016 00:00:00.000 GMT+0200,118.683,118.859,118.174,118.301,168409.8399
26.01.2016 00:00:00.000 GMT+0200,118.3,118.624,117.66,118.43,165430.6995
27.01.2016 00:00:00.000 GMT+0200,118.43,119.075,118.046,118.698,188440.4104
28.01.2016 00:00:00.000 GMT+0200,118.702,118.994,118.42,118.83,177699.4321
29.01.2016 00:00:00.000 GMT+0200,118.831,121.689,118.526,121.137,216771.2291
01.02.2016 00:00:00.000 GMT+0200,121.349,121.497,120.682,121.006,157366.8802
02.02.2016 00:00:00.000 GMT+0200,121.004,121.066,119.84,119.978,174521.2995
03.02.2016 00:00:00.000 GMT+0200,119.978,120.047,117.057,117.913,227537.2904
04.02.2016 00:00:00.000 GMT+0200,117.913,118.244,116.53,116.784,222934.6501
05.02.2016 00:00:00.000 GMT+0200,116.786,117.432,116.307,116.863,193832.2897
08.02.2016 00:00:00.000 GMT+0200,116.867,117.528,115.179,115.85,204216.0981
09.02.2016 00:00:00.000 GMT+0200,115.852,115.86,114.215,115.122,272066.1812
10.02.2016 00:00:00.000 GMT+0200,115.122,115.263,113.126,113.369,259741.9109
11.02.2016 00:00:00.000 GMT+0200,113.374,113.602,110.992,112.434,273919.9591
12.02.2016 00:00:00.000 GMT+0200,112.437,113.544,111.667,113.253,246496.0505
15.02.2016 00:00:00.000 GMT+0200,113.424,114.734,113.277,114.617,166586.0499
16.02.2016 00:00:00.000 GMT+0200,114.615,114.878,113.6,114.102,184592.9504
17.02.2016 00:00:00.000 GMT+0200,114.103,114.507,113.377,114.126,183408.0606
18.02.2016 00:00:00.000 GMT+0200,114.126,114.33,113.144,113.259,169414.58
19.02.2016 00:00:00.000 GMT+0200,113.265,113.38,112.311,112.598,175824.5592
22.02.2016 00:00:00.000 GMT+0200,112.584,113.391,112.431,112.952,152418.7996
23.02.2016 00:00:00.000 GMT+0200,112.95,113.055,111.777,112.112,191816.2695
24.02.2016 00:00:00.000 GMT+0200,112.115,112.268,111.047,112.19,199122.1703
25.02.2016 00:00:00.000 GMT+0200,112.189,113.025,111.902,113.013,198151.9404
26.02.2016 00:00:00.000 GMT+0200,113.009,114.001,112.563,113.993,170038.7692
29.02.2016 00:00:00.000 GMT+0200,113.985,113.996,112.657,112.715,183907.8505
01.03.2016 00:00:00.000 GMT+0200,112.71,114.188,112.163,114.03,179957.7007
02.03.2016 00:00:00.000 GMT+0200,114.03,114.557,113.22,113.497,193639.8805
03.03.2016 00:00:00.000 GMT+0200,113.495,114.272,113.3,113.704,193241.989
04.03.2016 00:00:00.000 GMT+0200,113.709,114.26,113.124,113.792,208778.2298
07.03.2016 00:00:00.000 GMT+0200,113.967,113.974,113.228,113.494,166813.0589
08.03.2016 00:00:00.000 GMT+0200,113.494,113.525,112.429,112.633,202904.3706
09.03.2016 00:00:00.000 GMT+0200,112.632,113.457,112.23,113.37,179692.2205
10.03.2016 00:00:00.000 GMT+0200,113.37,114.449,112.624,113.224,237780.8709
11.03.2016 00:00:00.000 GMT+0200,113.225,113.92,112.761,113.854,184141.9989
13.03.2016 23:00:00.000 GMT+0200,113.979,114.011,113.51,113.832,140310.5197
14.03.2016 23:00:00.000 GMT+0200,113.841,114.152,112.635,113.186,167016.7492
15.03.2016 23:00:00.000 GMT+0200,113.189,113.821,112.334,112.596,170095.9299
16.03.2016 23:00:00.000 GMT+0200,112.597,112.96,110.671,111.393,223695.559
17.03.2016 23:00:00.000 GMT+0200,111.406,111.764,110.828,111.564,171262.5903
20.03.2016 23:00:00.000 GMT+0200,111.613,111.982,111.226,111.956,131414.3803
21.03.2016 23:00:00.000 GMT+0200,111.957,112.492,111.381,112.39,173430.73
22.03.2016 23:00:00.000 GMT+0200,112.404,112.908,112.145,112.375,149123.0509
23.03.2016 23:00:00.000 GMT+0200,112.4,113.009,112.3,112.901,139421.3206
24.03.2016 23:00:00.000 GMT+0200,112.902,113.329,112.762,113.128,52555.3297
28.03.2016 00:00:00.000 GMT+0300,113.226,113.69,113.142,113.471,86645.2198
29.03.2016 00:00:00.000 GMT+0300,113.463,113.805,112.616,112.702,147072.3614
30.03.2016 00:00:00.000 GMT+0300,112.702,112.814,112.022,112.44,154366.0996
31.03.2016 00:00:00.000 GMT+0300,112.437,112.664,112.113,112.575,144784.2595
01.04.2016 00:00:00.000 GMT+0300,112.582,112.587,111.59,111.654,167454.2482
04.04.2016 00:00:00.000 GMT+0300,111.644,111.806,111.101,111.352,140853.1097
05.04.2016 00:00:00.000 GMT+0300,111.352,111.364,109.952,110.357,189868.8692
06.04.2016 00:00:00.000 GMT+0300,110.355,110.643,109.343,109.797,167384.9093
07.04.2016 00:00:00.000 GMT+0300,109.797,109.908,107.67,108.24,205518.9504
08.04.2016 00:00:00.000 GMT+0300,108.24,109.101,108.058,108.094,171638.4896
11.04.2016 00:00:00.000 GMT+0300,108.094,108.441,107.636,107.949,173831.7685
12.04.2016 00:00:00.000 GMT+0300,107.951,108.788,107.877,108.544,153512.4603
13.04.2016 00:00:00.000 GMT+0300,108.544,109.408,108.515,109.344,150949.141
14.04.2016 00:00:00.000 GMT+0300,109.345,109.549,108.9,109.423,132861.5297
15.04.2016 00:00:00.000 GMT+0300,109.429,109.737,108.603,108.779,115730.8501
18.04.2016 00:00:00.000 GMT+0300,108.212,108.991,107.841,108.828,152007.9397
19.04.2016 00:00:00.000 GMT+0300,108.829,109.489,108.765,109.217,142499.261
20.04.2016 00:00:00.000 GMT+0300,109.218,109.882,108.766,109.855,151548.1111
21.04.2016 00:00:00.000 GMT+0300,109.858,109.901,109.327,109.469,163997.1291
22.04.2016 00:00:00.000 GMT+0300,109.471,111.825,109.264,111.805,184519.7502
25.04.2016 00:00:00.000 GMT+0300,111.904,111.904,110.843,111.218,157540.6006
26.04.2016 00:00:00.000 GMT+0300,111.219,111.477,110.673,111.315,151611.9309
27.04.2016 00:00:00.000 GMT+0300,111.319,111.758,111.031,111.484,153857.4282
28.04.2016 00:00:00.000 GMT+0300,111.487,111.888,107.87,108.123,235370.3308
29.04.2016 00:00:00.000 GMT+0300,108.143,108.204,106.284,106.355,213842.6613
02.05.2016 00:00:00.000 GMT+0300,106.259,106.822,106.141,106.412,168863.2226
03.05.2016 00:00:00.000 GMT+0300,106.413,106.685,105.551,106.611,154568.3122
04.05.2016 00:00:00.000 GMT+0300,106.658,107.468,106.25,107.034,152877.2693
05.05.2016 00:00:00.000 GMT+0300,107.037,107.503,106.806,107.261,108990.4001
06.05.2016 00:00:00.000 GMT+0300,107.262,107.423,106.44,107.184,147983.5898
09.05.2016 00:00:00.000 GMT+0300,107.084,108.602,107.075,108.327,135127.2987
10.05.2016 00:00:00.000 GMT+0300,108.328,109.352,108.277,109.273,138479.8809
11.05.2016 00:00:00.000 GMT+0300,109.275,109.377,108.373,108.424,131466.9797
12.05.2016 00:00:00.000 GMT+0300,108.424,109.397,108.232,109.048,145794.4483
13.05.2016 00:00:00.000 GMT+0300,109.045,109.559,108.517,108.651,169325.1916
16.05.2016 00:00:00.000 GMT+0300,108.694,109.097,108.473,109.032,101422.5797
17.05.2016 00:00:00.000 GMT+0300,109.03,109.652,108.846,109.156,122971.4494
18.05.2016 00:00:00.000 GMT+0300,109.156,110.261,108.727,110.198,151729.8401
19.05.2016 00:00:00.000 GMT+0300,110.198,110.388,109.701,109.968,153992.6214
20.05.2016 00:00:00.000 GMT+0300,109.967,110.59,109.852,110.221,112822.98
23.05.2016 00:00:00.000 GMT+0300,110.199,110.245,109.114,109.242,126496.6198
24.05.2016 00:00:00.000 GMT+0300,109.242,110.132,109.173,109.998,119280.7702
25.05.2016 00:00:00.000 GMT+0300,109.999,110.45,109.867,110.218,118892.7294
26.05.2016 00:00:00.000 GMT+0300,110.219,110.234,109.421,109.767,132088.3084
27.05.2016 00:00:00.000 GMT+0300,109.769,110.45,109.477,110.341,121466.1811
30.05.2016 00:00:00.000 GMT+0300,110.433,111.451,110.372,111.128,99287.4101
31.05.2016 00:00:00.000 GMT+0300,111.135,111.352,110.507,110.743,146443.3701
01.06.2016 00:00:00.000 GMT+0300,110.747,110.833,109.055,109.543,170067.9298
02.06.2016 00:00:00.000 GMT+0300,109.544,109.588,108.528,108.871,170351.3417
03.06.2016 00:00:00.000 GMT+0300,108.875,109.139,106.515,106.539,196541.7904
06.06.2016 00:00:00.000 GMT+0300,106.602,107.66,106.379,107.556,181075.9915
07.06.2016 00:00:00.000 GMT+0300,107.553,107.905,107.154,107.382,143701.7605
08.06.2016 00:00:00.000 GMT+0300,107.392,107.396,106.595,106.994,154547.5509
09.06.2016 00:00:00.000 GMT+0300,106.994,107.179,106.259,107.103,145297.0198
10.06.2016 00:00:00.000 GMT+0300,107.102,107.259,106.557,106.968,142237.3106
13.06.2016 00:00:00.000 GMT+0300,106.894,106.896,105.739,106.286,177107.7582
14.06.2016 00:00:00.000 GMT+0300,106.281,106.426,105.631,106.124,178594.1796
15.06.2016 00:00:00.000 GMT+0300,106.118,106.396,105.436,106.014,159179.1085
16.06.2016 00:00:00.000 GMT+0300,106.028,106.043,103.554,104.269,218185.8298
17.06.2016 00:00:00.000 GMT+0300,104.269,104.83,104.09,104.163,171482.7504
20.06.2016 00:00:00.000 GMT+0300,104.748,104.847,103.793,103.955,166515.9007
21.06.2016 00:00:00.000 GMT+0300,103.959,105.07,103.584,104.754,157892.0295
22.06.2016 00:00:00.000 GMT+0300,104.76,104.855,104.317,104.433,160099.8906
23.06.2016 00:00:00.000 GMT+0300,104.438,106.192,104.027,106.182,184125.6199
24.06.2016 00:00:00.000 GMT+0300,106.182,106.874,99.042,102.168,269577.012
27.06.2016 00:00:00.000 GMT+0300,101.601,102.483,101.407,102.032,193530.8291
28.06.2016 00:00:00.000 GMT+0300,102.032,102.844,101.563,102.759,160378.6401
29.06.2016 00:00:00.000 GMT+0300,102.759,102.94,102.177,102.837,149707.191
30.06.2016 00:00:00.000 GMT+0300,102.841,103.295,102.363,103.212,170137.2503
01.07.2016 00:00:00.000 GMT+0300,103.212,103.4,102.444,102.573,148120.9714
04.07.2016 00:00:00.000 GMT+0300,102.633,102.806,102.431,102.591,114427.3107
05.07.2016 00:00:00.000 GMT+0300,102.6,102.602,101.451,101.769,142183.6209
06.07.2016 00:00:00.000 GMT+0300,101.768,101.775,100.203,101.327,194867.2201
07.07.2016 00:00:00.000 GMT+0300,101.336,101.412,100.6,100.779,153014.1302
08.07.2016 00:00:00.000 GMT+0300,100.781,101.303,99.997,100.59,155084.2094
11.07.2016 00:00:00.000 GMT+0300,100.64,102.896,100.546,102.828,169981.0198
12.07.2016 00:00:00.000 GMT+0300,102.828,104.989,102.453,104.709,224145.4029
13.07.2016 00:00:00.000 GMT+0300,104.722,104.882,103.907,104.501,222489.8704
14.07.2016 00:00:00.000 GMT+0300,104.512,105.94,103.976,105.351,238449.2886
15.07.2016 00:00:00.000 GMT+0300,105.351,106.32,104.638,104.903,217528.2308
18.07.2016 00:00:00.000 GMT+0300,105.402,106.266,105.276,106.156,147770.5801
19.07.2016 00:00:00.000 GMT+0300,106.158,106.535,105.651,106.137,180312.4298
20.07.2016 00:00:00.000 GMT+0300,106.142,107.022,105.834,106.901,356715.2602
21.07.2016 00:00:00.000 GMT+0300,106.926,107.494,105.424,105.824,902733.5921
22.07.2016 00:00:00.000 GMT+0300,105.824,106.403,105.568,106.149,716512.7917
25.07.2016 00:00:00.000 GMT+0300,106.163,106.728,105.743,105.814,577738.7936
26.07.2016 00:00:00.000 GMT+0300,105.814,105.895,103.997,104.702,891273.2887
27.07.2016 00:00:00.000 GMT+0300,104.692,106.547,104.648,105.401,824907.2093
28.07.2016 00:00:00.000 GMT+0300,105.403,105.508,104.49,105.274,711885.0809
29.07.2016 00:00:00.000 GMT+0300,105.291,105.648,101.975,102.08,808294.3096
01.08.2016 00:00:00.000 GMT+0300,102.36,102.687,102.014,102.393,584690.044
02.08.2016 00:00:00.000 GMT+0300,102.403,102.836,100.682,100.904,728954.0068
03.08.2016 00:00:00.000 GMT+0300,100.905,101.573,100.753,101.248,639574.281
04.08.2016 00:00:00.000 GMT+0300,101.248,101.67,100.865,101.226,582682.6805
05.08.2016 00:00:00.000 GMT+0300,101.226,102.065,100.875,101.846,511986.416
08.08.2016 00:00:00.000 GMT+0300,102.014,102.657,101.874,102.453,422840.6171
09.08.2016 00:00:00.000 GMT+0300,102.453,102.532,101.793,101.896,403997.2097
10.08.2016 00:00:00.000 GMT+0300,101.889,101.96,100.97,101.31,454035.3514
11.08.2016 00:00:00.000 GMT+0300,101.295,102.057,101.029,101.962,376232.6812
12.08.2016 00:00:00.000 GMT+0300,101.973,102.275,100.836,101.332,422269.6125
15.08.2016 00:00:00.000 GMT+0300,101.237,101.458,100.873,101.261,392747.0948
16.08.2016 00:00:00.000 GMT+0300,101.261,101.294,99.544,100.313,492162.878
17.08.2016 00:00:00.000 GMT+0300,100.313,101.17,100.043,100.294,489893.8844
18.08.2016 00:00:00.000 GMT+0300,100.294,100.502,99.65,99.892,536202.5873
19.08.2016 00:00:00.000 GMT+0300,99.893,100.463,99.87,100.232,477566.7671
22.08.2016 00:00:00.000 GMT+0300,100.828,100.937,100.216,100.336,651170.6796
23.08.2016 00:00:00.000 GMT+0300,100.336,100.396,99.945,100.245,588587.5029
24.08.2016 00:00:00.000 GMT+0300,100.245,100.612,100.096,100.453,554823.7966
25.08.2016 00:00:00.000 GMT+0300,100.455,100.621,100.305,100.545,463379.2747
26.08.2016 00:00:00.000 GMT+0300,100.543,101.946,100.066,101.857,542270.2717
29.08.2016 00:00:00.000 GMT+0300,102.131,102.394,101.843,101.921,481160.6113
30.08.2016 00:00:00.000 GMT+0300,101.927,103.138,101.757,102.969,486481.9871
31.08.2016 00:00:00.000 GMT+0300,102.972,103.534,102.862,103.428,527963.6666
01.09.2016 00:00:00.000 GMT+0300,103.423,103.999,103.065,103.245,534971.2893
02.09.2016 00:00:00.000 GMT+0300,103.245,104.323,102.804,103.972,592720.361
05.09.2016 00:00:00.000 GMT+0300,104.126,104.137,103.15,103.444,432087.9068
06.09.2016 00:00:00.000 GMT+0300,103.444,103.81,101.936,102.024,614657.5303
07.09.2016 00:00:00.000 GMT+0300,102.026,102.135,101.21,101.744,614361.1399
08.09.2016 00:00:00.000 GMT+0300,101.741,102.6,101.417,102.498,658726.8857
09.09.2016 00:00:00.000 GMT+0300,102.498,103.059,101.97,102.714,665169.2227
12.09.2016 00:00:00.000 GMT+0300,102.576,102.67,101.569,101.866,698337.0761
13.09.2016 00:00:00.000 GMT+0300,101.866,102.751,101.424,102.567,650377.7294
14.09.2016 00:00:00.000 GMT+0300,102.571,103.358,102.253,102.437,641780.2192
15.09.2016 00:00:00.000 GMT+0300,102.436,102.759,101.937,102.119,610439.8541
16.09.2016 00:00:00.000 GMT+0300,102.119,102.465,101.747,102.322,557657.0625
19.09.2016 00:00:00.000 GMT+0300,102.183,102.422,101.583,101.933,514021.9543
20.09.2016 00:00:00.000 GMT+0300,101.933,102.066,101.541,101.704,503975.2629
21.09.2016 00:00:00.000 GMT+0300,101.705,102.79,100.301,100.319,809509.3184
22.09.2016 00:00:00.000 GMT+0300,100.327,100.933,100.103,100.766,616102.2572
23.09.2016 00:00:00.000 GMT+0300,100.767,101.247,100.678,101.107,704090.5035
26.09.2016 00:00:00.000 GMT+0300,101.135,101.135,100.249,100.338,611434.1999
27.09.2016 00:00:00.000 GMT+0300,100.34,100.99,100.088,100.441,652559.7052
28.09.2016 00:00:00.000 GMT+0300,100.441,100.821,100.264,100.691,573232.1629
29.09.2016 00:00:00.000 GMT+0300,100.691,101.841,100.661,101.051,715860.3761
30.09.2016 00:00:00.000 GMT+0300,101.05,101.784,100.749,101.344,751134.1088
01.10.2016 00:00:00.000 GMT+0300,101.344,101.37,101.344,101.37,0
03.10.2016 00:00:00.000 GMT+0300,101.269,101.659,101.214,101.651,499989.5919
04.10.2016 00:00:00.000 GMT+0300,101.651,102.97,101.582,102.906,766124.4916
05.10.2016 00:00:00.000 GMT+0300,102.906,103.67,102.671,103.507,652712.6061
06.10.2016 00:00:00.000 GMT+0300,103.507,104.162,103.35,103.95,599701.9687
07.10.2016 00:00:00.000 GMT+0300,103.955,104.032,102.86,102.97,702041.1638
10.10.2016 00:00:00.000 GMT+0300,103.359,103.789,102.813,103.616,444987.502
11.10.2016 00:00:00.000 GMT+0300,103.619,104.074,103.176,103.521,591875.5463
12.10.2016 00:00:00.000 GMT+0300,103.512,104.484,103.284,104.218,540514.8328
13.10.2016 00:00:00.000 GMT+0300,104.218,104.638,103.337,103.708,566495.1188
14.10.2016 00:00:00.000 GMT+0300,103.708,104.478,103.614,104.195,627616.6688
17.10.2016 00:00:00.000 GMT+0300,104.365,104.383,103.791,103.89,550175.9493
18.10.2016 00:00:00.000 GMT+0300,103.893,104.203,103.684,103.871,488043.0297
19.10.2016 00:00:00.000 GMT+0300,103.87,103.954,103.169,103.446,475691.7788
20.10.2016 00:00:00.000 GMT+0300,103.446,104.108,103.348,103.957,497830.2574
21.10.2016 00:00:00.000 GMT+0300,103.957,104.206,103.524,103.855,457864.4599
24.10.2016 00:00:00.000 GMT+0300,103.867,104.323,103.725,104.185,256505.16
25.10.2016 00:00:00.000 GMT+0300,104.182,104.876,104.119,104.231,142635.2087
26.10.2016 00:00:00.000 GMT+0300,104.235,104.621,104.024,104.481,133721.4182
27.10.2016 00:00:00.000 GMT+0300,104.48,105.351,104.301,105.291,142752.1293
28.10.2016 00:00:00.000 GMT+0300,105.291,105.536,104.473,104.738,172838.741
30.10.2016 23:00:00.000 GMT+0200,104.487,105.232,104.444,104.828,136622.0392
31.10.2016 23:00:00.000 GMT+0200,104.832,105.12,103.8,104.168,199477.0591
01.11.2016 23:00:00.000 GMT+0200,104.168,104.169,103.025,103.306,228653.9002
02.11.2016 23:00:00.000 GMT+0200,103.309,103.445,102.552,102.987,221358.9895
03.11.2016 23:00:00.000 GMT+0200,102.99,103.359,102.835,103.118,205877.7896
07.11.2016 00:00:00.000 GMT+0200,104.104,104.634,103.822,104.468,168025.929
08.11.2016 00:00:00.000 GMT+0200,104.477,105.194,104.298,105.184,170366.289
09.11.2016 00:00:00.000 GMT+0200,105.182,105.891,101.198,105.677,464494.5876
10.11.2016 00:00:00.000 GMT+0200,105.677,106.95,104.968,106.852,332828.4681
11.11.2016 00:00:00.000 GMT+0200,106.852,106.935,106.035,106.704,260479.069
14.11.2016 00:00:00.000 GMT+0200,106.88,108.545,106.742,108.437,268394.0615
15.11.2016 00:00:00.000 GMT+0200,108.435,109.339,107.774,109.219,244660.5387
16.11.2016 00:00:00.000 GMT+0200,109.232,109.759,108.796,109.089,224769.0287
17.11.2016 00:00:00.000 GMT+0200,109.091,110.179,108.556,110.141,243923.8101
18.11.2016 00:00:00.000 GMT+0200,110.143,110.954,109.803,110.94,241426.0895
21.11.2016 00:00:00.000 GMT+0200,110.96,111.366,110.464,110.866,234355.6817
22.11.2016 00:00:00.000 GMT+0200,110.87,111.358,110.273,111.14,212239.9113
23.11.2016 00:00:00.000 GMT+0200,111.148,112.977,110.858,112.519,212793.9707
24.11.2016 00:00:00.000 GMT+0200,112.548,113.532,112.399,113.382,192821.951
25.11.2016 00:00:00.000 GMT+0200,113.395,113.9,112.558,113.287,233912.1604
28.11.2016 00:00:00.000 GMT+0200,112.878,112.978,111.362,111.943,251701.0187
29.11.2016 00:00:00.000 GMT+0200,111.944,113.344,111.626,112.385,225721.7917
30.11.2016 00:00:00.000 GMT+0200,112.395,114.542,112.063,114.463,258861.9814
01.12.2016 00:00:00.000 GMT+0200,114.464,114.832,113.839,114.128,249939.121
02.12.2016 00:00:00.000 GMT+0200,114.124,114.207,113.332,113.539,214709.4513
05.12.2016 00:00:00.000 GMT+0200,113.361,114.776,112.889,113.868,250798.6881
06.12.2016 00:00:00.000 GMT+0200,113.871,114.19,113.505,114.031,182795.01
07.12.2016 00:00:00.000 GMT+0200,114.031,114.406,113.417,113.763,164242.3611
08.12.2016 00:00:00.000 GMT+0200,113.788,114.377,113.134,114.035,218220.1682
09.12.2016 00:00:00.000 GMT+0200,114.039,115.375,114.018,115.364,182577.5386
12.12.2016 00:00:00.000 GMT+0200,115.423,116.123,114.857,115.028,211077.6172
13.12.2016 00:00:00.000 GMT+0200,115.033,115.478,114.744,115.187,197044.6395
14.12.2016 00:00:00.000 GMT+0200,115.192,117.397,114.775,117.056,219177.0289
15.12.2016 00:00:00.000 GMT+0200,117.047,118.667,117.02,118.19,297573.0376
16.12.2016 00:00:00.000 GMT+0200,118.19,118.43,117.471,117.996,218798.5402
19.12.2016 00:00:00.000 GMT+0200,117.971,117.973,116.551,117.106,202124.0385
20.12.2016 00:00:00.000 GMT+0200,117.109,118.244,116.994,117.854,195618.4787
21.12.2016 00:00:00.000 GMT+0200,117.854,118.073,117.113,117.56,171149.4109
22.12.2016 00:00:00.000 GMT+0200,117.56,117.879,117.272,117.562,155198.1404
23.12.2016 00:00:00.000 GMT+0200,117.565,117.628,117.175,117.376,103421.1808
26.12.2016 00:00:00.000 GMT+0200,117.361,117.414,117.011,117.115,105154.5088
27.12.2016 00:00:00.000 GMT+0200,117.121,117.62,117.087,117.438,108876.5704
28.12.2016 00:00:00.000 GMT+0200,117.445,117.816,117.06,117.268,128601.96
29.12.2016 00:00:00.000 GMT+0200,117.274,117.296,116.234,116.553,161377.4795
30.12.2016 00:00:00.000 GMT+0200,116.553,117.199,116.052,117.062,196329.5016
02.01.2017 00:00:00.000 GMT+0200,117.097,117.673,116.762,117.585,66122.3397
03.01.2017 00:00:00.000 GMT+0200,117.582,118.605,117.224,117.751,193298.402
04.01.2017 00:00:00.000 GMT+0200,117.776,118.19,117.056,117.265,213388.4999
05.01.2017 00:00:00.000 GMT+0200,117.294,117.433,115.22,115.367,279844.7396
06.01.2017 00:00:00.000 GMT+0200,115.368,117.183,115.071,117.011,234772.709
09.01.2017 00:00:00.000 GMT+0200,117.03,117.534,115.969,116.047,212471.3309
10.01.2017 00:00:00.000 GMT+0200,116.044,116.346,115.202,115.773,254562.8909
11.01.2017 00:00:00.000 GMT+0200,115.773,116.871,114.249,115.418,298957.7103
12.01.2017 00:00:00.000 GMT+0200,115.422,115.515,113.759,114.726,303627.9681
13.01.2017 00:00:00.000 GMT+0200,114.724,115.447,114.177,114.552,265771.8503
16.01.2017 00:00:00.000 GMT+0200,114.356,114.483,113.625,114.215,189144.9514
17.01.2017 00:00:00.000 GMT+0200,114.215,114.286,112.605,112.624,297070.1693
18.01.2017 00:00:00.000 GMT+0200,112.624,114.765,112.577,114.663,261942.172
19.01.2017 00:00:00.000 GMT+0200,114.672,115.622,114.405,114.859,299646.4708
20.01.2017 00:00:00.000 GMT+0200,114.859,115.386,114.215,114.645,288546.3403
23.01.2017 00:00:00.000 GMT+0200,114.296,114.448,112.694,112.712,283208.1516
24.01.2017 00:00:00.000 GMT+0200,112.712,113.896,112.529,113.807,239450.1693
25.01.2017 00:00:00.000 GMT+0200,113.816,113.993,113.04,113.296,253348.3003
26.01.2017 00:00:00.000 GMT+0200,113.296,114.86,113.052,114.54,248540.2705
27.01.2017 00:00:00.000 GMT+0200,114.541,115.378,114.397,115.147,233747.2313
30.01.2017 00:00:00.000 GMT+0200,114.772,114.959,113.455,113.787,237246.6384
31.01.2017 00:00:00.000 GMT+0200,113.797,113.967,112.083,112.799,299973.4792
01.02.2017 00:00:00.000 GMT+0200,112.806,113.954,112.648,113.261,262475.7908
02.02.2017 00:00:00.000 GMT+0200,113.264,113.367,112.056,112.807,258462.0383
03.02.2017 00:00:00.000 GMT+0200,112.802,113.478,112.319,112.569,240246.9196
06.02.2017 00:00:00.000 GMT+0200,112.511,112.779,111.627,111.747,237295.5604
07.02.2017 00:00:00.000 GMT+0200,111.747,112.581,111.598,112.396,222818.2204
08.02.2017 00:00:00.000 GMT+0200,112.398,112.546,111.634,111.939,224624.5907
09.02.2017 00:00:00.000 GMT+0200,111.939,113.35,111.744,113.273,206939.6287
10.02.2017 00:00:00.000 GMT+0200,113.274,113.86,112.867,113.227,221297.3805
13.02.2017 00:00:00.000 GMT+0200,113.59,114.171,113.439,113.744,195002.0999
14.02.2017 00:00:00.000 GMT+0200,113.735,114.501,113.254,114.267,210482.2294
15.02.2017 00:00:00.000 GMT+0200,114.274,114.96,113.866,114.166,214421.7591
16.02.2017 00:00:00.000 GMT+0200,114.167,114.32,113.084,113.245,230890.3576
17.02.2017 00:00:00.000 GMT+0200,113.245,113.505,112.621,112.82,199547.8923
20.02.2017 00:00:00.000 GMT+0200,112.9,113.24,112.798,113.127,120193.8108
21.02.2017 00:00:00.000 GMT+0200,113.129,113.781,113.1,113.68,166084.8509
22.02.2017 00:00:00.000 GMT+0200,113.692,113.734,112.909,113.317,202900.871
23.02.2017 00:00:00.000 GMT+0200,113.321,113.459,112.555,112.628,177539.3815
24.02.2017 00:00:00.000 GMT+0200,112.636,112.957,111.939,112.202,188437.5322
27.02.2017 00:00:00.000 GMT+0200,112.186,112.843,111.923,112.721,175859.6602
28.02.2017 00:00:00.000 GMT+0200,112.722,112.902,111.692,112.774,208801.3817
